    0.5125    0.6891    1.0098    1.0566
    0.5043    0.7555    1.0353    1.0523
    0.5101    0.8201    1.0520    1.0509
    0.5325    0.8794    1.0609    1.0555
    0.5720    0.9315    1.0633    1.0682
    0.6260    0.9752    1.0612    1.0898
    0.6891    1.0098    1.0566    1.1183
    0.7555    1.0353    1.0523    1.1489
    0.8201    1.0520    1.0509    1.1743
    0.8794    1.0609    1.0555    1.1879
    0.9315    1.0633    1.0682    1.1864
    0.9752    1.0612    1.0898    1.1711
    1.0098    1.0566    1.1183    1.1459
    1.0353    1.0523    1.1489    1.1150
    1.0520    1.0509    1.1743    1.0822
    1.0609    1.0555    1.1879    1.0506
    1.0633    1.0682    1.1864    1.0219
    1.0612    1.0898    1.1711    0.9973
    1.0566    1.1183    1.1459    0.9768
    1.0523    1.1489    1.1150    0.9594
    1.0509    1.1743    1.0822    0.9431
    1.0555    1.1879    1.0506    0.9252
    1.0682    1.1864    1.0219    0.9028
    1.0898    1.1711    0.9973    0.8740
    1.1183    1.1459    0.9768    0.8387
    1.1489    1.1150    0.9594    0.7991
    1.1743    1.0822    0.9431    0.7585
    1.1879    1.0506    0.9252    0.7205
    1.1864    1.0219    0.9028    0.6880
    1.1711    0.9973    0.8740    0.6636
    1.1459    0.9768    0.8387    0.6493
    1.1150    0.9594    0.7991    0.6463
    1.0822    0.9431    0.7585    0.6549
    1.0506    0.9252    0.7205    0.6740
    1.0219    0.9028    0.6880    0.7015
    0.9973    0.8740    0.6636    0.7349
    0.9768    0.8387    0.6493    0.7720
    0.9594    0.7991    0.6463    0.8112
    0.9431    0.7585    0.6549    0.8520
    0.9252    0.7205    0.6740    0.8944
    0.9028    0.6880    0.7015    0.9386
    0.8740    0.6636    0.7349    0.9836
    0.8387    0.6493    0.7720    1.0271
    0.7991    0.6463    0.8112    1.0663
    0.7585    0.6549    0.8520    1.0989
    0.7205    0.6740    0.8944    1.1243
    0.6880    0.7015    0.9386    1.1433
    0.6636    0.7349    0.9836    1.1575
    0.6493    0.7720    1.0271    1.1689
    0.6463    0.8112    1.0663    1.1797
    0.6549    0.8520    1.0989    1.1917
    0.6740    0.8944    1.1243    1.2060
    0.7015    0.9386    1.1433    1.2231
    0.7349    0.9836    1.1575    1.2420
    0.7720    1.0271    1.1689    1.2611
    0.8112    1.0663    1.1797    1.2776
    0.8520    1.0989    1.1917    1.2880
    0.8944    1.1243    1.2060    1.2882
    0.9386    1.1433    1.2231    1.2748
    0.9836    1.1575    1.2420    1.2464
    1.0271    1.1689    1.2611    1.2049
    1.0663    1.1797    1.2776    1.1542
    1.0989    1.1917    1.2880    1.0986
    1.1243    1.2060    1.2882    1.0418
    1.1433    1.2231    1.2748    0.9858
    1.1575    1.2420    1.2464    0.9319
    1.1689    1.2611    1.2049    0.8806
    1.1797    1.2776    1.1542    0.8315
    1.1917    1.2880    1.0986    0.7844
    1.2060    1.2882    1.0418    0.7388
    1.2231    1.2748    0.9858    0.6943
    1.2420    1.2464    0.9319    0.6510
    1.2611    1.2049    0.8806    0.6093
    1.2776    1.1542    0.8315    0.5699
    1.2880    1.0986    0.7844    0.5336
    1.2882    1.0418    0.7388    0.5015
    1.2748    0.9858    0.6943    0.4752
    1.2464    0.9319    0.6510    0.4569
    1.2049    0.8806    0.6093    0.4496
    1.1542    0.8315    0.5699    0.4570
    1.0986    0.7844    0.5336    0.4822
    1.0418    0.7388    0.5015    0.5263
    0.9858    0.6943    0.4752    0.5864
    0.9319    0.6510    0.4569    0.6560
    0.8806    0.6093    0.4496    0.7279
    0.8315    0.5699    0.4570    0.7960
    0.7844    0.5336    0.4822    0.8561
    0.7388    0.5015    0.5263    0.9063
    0.6943    0.4752    0.5864    0.9456
    0.6510    0.4569    0.6560    0.9743
    0.6093    0.4496    0.7279    0.9932
    0.5699    0.4570    0.7960    1.0033
    0.5336    0.4822    0.8561    1.0061
    0.5015    0.5263    0.9063    1.0031
    0.4752    0.5864    0.9456    0.9962
    0.4569    0.6560    0.9743    0.9874
    0.4496    0.7279    0.9932    0.9794
    0.4570    0.7960    1.0033    0.9752
    0.4822    0.8561    1.0061    0.9781
    0.5263    0.9063    1.0031    0.9904
    0.5864    0.9456    0.9962    1.0133
    0.6560    0.9743    0.9874    1.0452
    0.7279    0.9932    0.9794    1.0816
    0.7960    1.0033    0.9752    1.1153
    0.8561    1.0061    0.9781    1.1395
    0.9063    1.0031    0.9904    1.1511
    0.9456    0.9962    1.0133    1.1509
    0.9743    0.9874    1.0452    1.1423
    0.9932    0.9794    1.0816    1.1292
    1.0033    0.9752    1.1153    1.1149
    1.0061    0.9781    1.1395    1.1020
    1.0031    0.9904    1.1511    1.0923
    0.9962    1.0133    1.1509    1.0866
    0.9874    1.0452    1.1423    1.0847
    0.9794    1.0816    1.1292    1.0853
    0.9752    1.1153    1.1149    1.0861
    0.9781    1.1395    1.1020    1.0841
    0.9904    1.1511    1.0923    1.0757
    1.0133    1.1509    1.0866    1.0575
    1.0452    1.1423    1.0847    1.0279
    1.0816    1.1292    1.0853    0.9887
    1.1153    1.1149    1.0861    0.9440
    1.1395    1.1020    1.0841    0.8985
    1.1511    1.0923    1.0757    0.8558
    1.1509    1.0866    1.0575    0.8185
    1.1423    1.0847    1.0279    0.7879
    1.1292    1.0853    0.9887    0.7642
    1.1149    1.0861    0.9440    0.7471
    1.1020    1.0841    0.8985    0.7353
    1.0923    1.0757    0.8558    0.7272
    1.0866    1.0575    0.8185    0.7212
    1.0847    1.0279    0.7879    0.7159
    1.0853    0.9887    0.7642    0.7109
    1.0861    0.9440    0.7471    0.7064
    1.0841    0.8985    0.7353    0.7040
    1.0757    0.8558    0.7272    0.7066
    1.0575    0.8185    0.7212    0.7178
    1.0279    0.7879    0.7159    0.7413
    0.9887    0.7642    0.7109    0.7782
    0.9440    0.7471    0.7064    0.8258
    0.8985    0.7353    0.7040    0.8786
    0.8558    0.7272    0.7066    0.9312
    0.8185    0.7212    0.7178    0.9801
    0.7879    0.7159    0.7413    1.0236
    0.7642    0.7109    0.7782    1.0618
    0.7471    0.7064    0.8258    1.0950
    0.7353    0.7040    0.8786    1.1242
    0.7272    0.7066    0.9312    1.1497
    0.7212    0.7178    0.9801    1.1723
    0.7159    0.7413    1.0236    1.1920
    0.7109    0.7782    1.0618    1.2093
    0.7064    0.8258    1.0950    1.2244
    0.7040    0.8786    1.1242    1.2381
    0.7066    0.9312    1.1497    1.2513
    0.7178    0.9801    1.1723    1.2653
    0.7413    1.0236    1.1920    1.2806
    0.7782    1.0618    1.2093    1.2961
    0.8258    1.0950    1.2244    1.3074
    0.8786    1.1242    1.2381    1.3085
    0.9312    1.1497    1.2513    1.2949
    0.9801    1.1723    1.2653    1.2658
    1.0236    1.1920    1.2806    1.2239
    1.0618    1.2093    1.2961    1.1730
    1.0950    1.2244    1.3074    1.1164
    1.1242    1.2381    1.3085    1.0570
    1.1497    1.2513    1.2949    0.9969
    1.1723    1.2653    1.2658    0.9375
    1.1920    1.2806    1.2239    0.8798
    1.2093    1.2961    1.1730    0.8246
    1.2244    1.3074    1.1164    0.7721
    1.2381    1.3085    1.0570    0.7225
    1.2513    1.2949    0.9969    0.6756
    1.2653    1.2658    0.9375    0.6312
    1.2806    1.2239    0.8798    0.5891
    1.2961    1.1730    0.8246    0.5495
    1.3074    1.1164    0.7721    0.5130
    1.3085    1.0570    0.7225    0.4806
    1.2949    0.9969    0.6756    0.4537
    1.2658    0.9375    0.6312    0.4343
    1.2239    0.8798    0.5891    0.4251
    1.1730    0.8246    0.5495    0.4296
    1.1164    0.7721    0.5130    0.4517
    1.0570    0.7225    0.4806    0.4936
    0.9969    0.6756    0.4537    0.5538
    0.9375    0.6312    0.4343    0.6259
    0.8798    0.5891    0.4251    0.7011
    0.8246    0.5495    0.4296    0.7717
    0.7721    0.5130    0.4517    0.8330
    0.7225    0.4806    0.4936    0.8831
    0.6756    0.4537    0.5538    0.9216
    0.6312    0.4343    0.6259    0.9491
    0.5891    0.4251    0.7011    0.9667
    0.5495    0.4296    0.7717    0.9756
    0.5130    0.4517    0.8330    0.9771
    0.4806    0.4936    0.8831    0.9729
    0.4537    0.5538    0.9216    0.9646
    0.4343    0.6259    0.9491    0.9544
    0.4251    0.7011    0.9667    0.9446
    0.4296    0.7717    0.9756    0.9383
    0.4517    0.8330    0.9771    0.9386
    0.4936    0.8831    0.9729    0.9486
    0.5538    0.9216    0.9646    0.9699
    0.6259    0.9491    0.9544    1.0018
    0.7011    0.9667    0.9446    1.0402
    0.7717    0.9756    0.9383    1.0784
    0.8330    0.9771    0.9386    1.1097
    0.8831    0.9729    0.9486    1.1302
    0.9216    0.9646    0.9699    1.1400
    0.9491    0.9544    1.0018    1.1417
    0.9667    0.9446    1.0402    1.1386
    0.9756    0.9383    1.0784    1.1341
    0.9771    0.9386    1.1097    1.1305
    0.9729    0.9486    1.1302    1.1295
    0.9646    0.9699    1.1400    1.1319
    0.9544    1.0018    1.1417    1.1375
    0.9446    1.0402    1.1386    1.1452
    0.9383    1.0784    1.1341    1.1532
    0.9386    1.1097    1.1305    1.1589
    0.9486    1.1302    1.1295    1.1589
    0.9699    1.1400    1.1319    1.1493
    1.0018    1.1417    1.1375    1.1271
    1.0402    1.1386    1.1452    1.0922
    1.0784    1.1341    1.1532    1.0482
    1.1097    1.1305    1.1589    1.0001
    1.1302    1.1295    1.1589    0.9521
    1.1400    1.1319    1.1493    0.9072
    1.1417    1.1375    1.1271    0.8668
    1.1386    1.1452    1.0922    0.8315
    1.1341    1.1532    1.0482    0.8007
    1.1305    1.1589    1.0001    0.7735
    1.1295    1.1589    0.9521    0.7487
    1.1319    1.1493    0.9072    0.7251
    1.1375    1.1271    0.8668    0.7018
    1.1452    1.0922    0.8315    0.6785
    1.1532    1.0482    0.8007    0.6557
    1.1589    1.0001    0.7735    0.6342
    1.1589    0.9521    0.7487    0.6159
    1.1493    0.9072    0.7251    0.6036
    1.1271    0.8668    0.7018    0.6011
    1.0922    0.8315    0.6785    0.6124
    1.0482    0.8007    0.6557    0.6400
    1.0001    0.7735    0.6342    0.6832
    0.9521    0.7487    0.6159    0.7376
    0.9072    0.7251    0.6036    0.7971
    0.8668    0.7018    0.6011    0.8564
    0.8315    0.6785    0.6124    0.9122
    0.8007    0.6557    0.6400    0.9626
    0.7735    0.6342    0.6832    1.0070
    0.7487    0.6159    0.7376    1.0451
    0.7251    0.6036    0.7971    1.0769
    0.7018    0.6011    0.8564    1.1026
    0.6785    0.6124    0.9122    1.1224
    0.6557    0.6400    0.9626    1.1368
    0.6342    0.6832    1.0070    1.1465
    0.6159    0.7376    1.0451    1.1525
    0.6036    0.7971    1.0769    1.1566
    0.6011    0.8564    1.1026    1.1610
    0.6124    0.9122    1.1224    1.1684
    0.6400    0.9626    1.1368    1.1809
    0.6832    1.0070    1.1465    1.1993
    0.7376    1.0451    1.1525    1.2214
    0.7971    1.0769    1.1566    1.2417
    0.8564    1.1026    1.1610    1.2534
    0.9122    1.1224    1.1684    1.2508
    0.9626    1.1368    1.1809    1.2323
    1.0070    1.1465    1.1993    1.1999
    1.0451    1.1525    1.2214    1.1574
    1.0769    1.1566    1.2417    1.1088
    1.1026    1.1610    1.2534    1.0573
    1.1224    1.1684    1.2508    1.0056
    1.1368    1.1809    1.2323    0.9554
    1.1465    1.1993    1.1999    0.9079
    1.1525    1.2214    1.1574    0.8637
    1.1566    1.2417    1.1088    0.8226
    1.1610    1.2534    1.0573    0.7840
    1.1684    1.2508    1.0056    0.7468
    1.1809    1.2323    0.9554    0.7096
    1.1993    1.1999    0.9079    0.6718
    1.2214    1.1574    0.8637    0.6338
    1.2417    1.1088    0.8226    0.5967
    1.2534    1.0573    0.7840    0.5625
    1.2508    1.0056    0.7468    0.5331
    1.2323    0.9554    0.7096    0.5109
    1.1999    0.9079    0.6718    0.4986
    1.1574    0.8637    0.6338    0.4993
    1.1088    0.8226    0.5967    0.5159
    1.0573    0.7840    0.5625    0.5500
    1.0056    0.7468    0.5331    0.6002
    0.9554    0.7096    0.5109    0.6618
    0.9079    0.6718    0.4986    0.7287
    0.8637    0.6338    0.4993    0.7951
    0.8226    0.5967    0.5159    0.8568
    0.7840    0.5625    0.5500    0.9115
    0.7468    0.5331    0.6002    0.9577
    0.7096    0.5109    0.6618    0.9948
    0.6718    0.4986    0.7287    1.0226
    0.6338    0.4993    0.7951    1.0415
    0.5967    0.5159    0.8568    1.0521
    0.5625    0.5500    0.9115    1.0559
    0.5331    0.6002    0.9577    1.0545
    0.5109    0.6618    0.9948    1.0499
    0.4986    0.7287    1.0226    1.0446
    0.4993    0.7951    1.0415    1.0415
    0.5159    0.8568    1.0521    1.0434
    0.5500    0.9115    1.0559    1.0529
    0.6002    0.9577    1.0545    1.0715
    0.6618    0.9948    1.0499    1.0983
    0.7287    1.0226    1.0446    1.1296
    0.7951    1.0415    1.0415    1.1587
    0.8568    1.0521    1.0434    1.1783
    0.9115    1.0559    1.0529    1.1836
    0.9577    1.0545    1.0715    1.1746
    0.9948    1.0499    1.0983    1.1543
    1.0226    1.0446    1.1296    1.1270
    1.0415    1.0415    1.1587    1.0967
    1.0521    1.0434    1.1783    1.0666
    1.0559    1.0529    1.1836    1.0391
    1.0545    1.0715    1.1746    1.0153
    1.0499    1.0983    1.1543    0.9957
    1.0446    1.1296    1.1270    0.9797
    1.0415    1.1587    1.0967    0.9656
    1.0434    1.1783    1.0666    0.9507
    1.0529    1.1836    1.0391    0.9320
    1.0715    1.1746    1.0153    0.9068
    1.0983    1.1543    0.9957    0.8743
    1.1296    1.1270    0.9797    0.8359
    1.1587    1.0967    0.9656    0.7948
    1.1783    1.0666    0.9507    0.7547
    1.1836    1.0391    0.9320    0.7189
    1.1746    1.0153    0.9068    0.6900
    1.1543    0.9957    0.8743    0.6702
    1.1270    0.9797    0.8359    0.6609
    1.0967    0.9656    0.7948    0.6626
    1.0666    0.9507    0.7547    0.6747
    1.0391    0.9320    0.7189    0.6954
    1.0153    0.9068    0.6900    0.7224
    0.9957    0.8743    0.6702    0.7536
    0.9797    0.8359    0.6609    0.7872
    0.9656    0.7948    0.6626    0.8226
    0.9507    0.7547    0.6747    0.8601
    0.9320    0.7189    0.6954    0.9003
    0.9068    0.6900    0.7224    0.9434
    0.8743    0.6702    0.7536    0.9881
    0.8359    0.6609    0.7872    1.0313
    0.7948    0.6626    0.8226    1.0699
    0.7547    0.6747    0.8601    1.1019
    0.7189    0.6954    0.9003    1.1270
    0.6900    0.7224    0.9434    1.1464
    0.6702    0.7536    0.9881    1.1617
    0.6609    0.7872    1.0313    1.1750
    0.6626    0.8226    1.0699    1.1881
    0.6747    0.8601    1.1019    1.2024
    0.6954    0.9003    1.1270    1.2186
    0.7224    0.9434    1.1464    1.2367
    0.7536    0.9881    1.1617    1.2555
    0.7872    1.0313    1.1750    1.2734
    0.8226    1.0699    1.1881    1.2881
    0.8601    1.1019    1.2024    1.2963
    0.9003    1.1270    1.2186    1.2944
    0.9434    1.1464    1.2367    1.2788
    0.9881    1.1617    1.2555    1.2484
    1.0313    1.1750    1.2734    1.2051
    1.0699    1.1881    1.2881    1.1533
    1.1019    1.2024    1.2963    1.0970
    1.1270    1.2186    1.2944    1.0394
    1.1464    1.2367    1.2788    0.9828
    1.1617    1.2555    1.2484    0.9279
    1.1750    1.2734    1.2051    0.8753
    1.1881    1.2881    1.1533    0.8247
    1.2024    1.2963    1.0970    0.7760
    1.2186    1.2944    1.0394    0.7287
    1.2367    1.2788    0.9828    0.6830
    1.2555    1.2484    0.9279    0.6390
    1.2734    1.2051    0.8753    0.5971
    1.2881    1.1533    0.8247    0.5578
    1.2963    1.0970    0.7760    0.5218
    1.2944    1.0394    0.7287    0.4902
    1.2788    0.9828    0.6830    0.4646
    1.2484    0.9279    0.6390    0.4471
    1.2051    0.8753    0.5971    0.4408
    1.1533    0.8247    0.5578    0.4494
    1.0970    0.7760    0.5218    0.4761
    1.0394    0.7287    0.4902    0.5218
    0.9828    0.6830    0.4646    0.5835
    0.9279    0.6390    0.4471    0.6544
    0.8753    0.5971    0.4408    0.7271
    0.8247    0.5578    0.4494    0.7953
    0.7760    0.5218    0.4761    0.8548
    0.7287    0.4902    0.5218    0.9037
    0.6830    0.4646    0.5835    0.9415
    0.6390    0.4471    0.6544    0.9685
    0.5971    0.4408    0.7271    0.9857
    0.5578    0.4494    0.7953    0.9944
    0.5218    0.4761    0.8548    0.9958
    0.4902    0.5218    0.9037    0.9917
    0.4646    0.5835    0.9415    0.9839
    0.4471    0.6544    0.9685    0.9746
    0.4408    0.7271    0.9857    0.9662
    0.4494    0.7953    0.9944    0.9620
    0.4761    0.8548    0.9958    0.9651
    0.5218    0.9037    0.9917    0.9780
    0.5835    0.9415    0.9839    1.0017
    0.6544    0.9685    0.9746    1.0346
    0.7271    0.9857    0.9662    1.0719
    0.7953    0.9944    0.9620    1.1066
    0.8548    0.9958    0.9651    1.1320
    0.9037    0.9917    0.9780    1.1452
    0.9415    0.9839    1.0017    1.1473
    0.9685    0.9746    1.0346    1.1415
    0.9857    0.9662    1.0719    1.1315
    0.9944    0.9620    1.1066    1.1207
    0.9958    0.9651    1.1320    1.1114
    0.9917    0.9780    1.1452    1.1053
    0.9839    1.0017    1.1473    1.1030
